Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
Leg_module_2_3,6.11769995773059E-10,0.000972841972894574,0.0362265364557568,0,0,0,0.0151486232431239,1.00807802750981E-05,4.36350898393217E-12,4.34896925397455E-13,1.39066075568357E-05,-4.89507865435103E-07,4.80921677540979E-06,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_2_3.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_2_3.STL,,Copy of Leg_3^Snapbot_V2.0-2,Origin_leg_2_3,Axis_leg_2_3,leg_2_3,continuous,0,0.000299999999999996,0.0567499999999999,-0.0100573048453112,0,0,Leg_module_2_2,1,0,0,,,,,,,,,,,,
Leg_module_2_4,4.19939626801757E-05,-0.0390541987134747,-0.00135443548203865,0,0,0,0.0147333946079412,1.15244338360127E-05,1.49965011033508E-11,-7.8868372480417E-11,8.83037398374241E-07,-3.85544909508521E-07,1.19866276521152E-05,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_2_4.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_2_4.STL,,Copy of Leg_4^Snapbot_V2.0-2,Origin_leg_2_4,Axis_leg_2_4,leg_2_4,continuous,0,-0.000603428117910471,0.0599969655441548,-0.0105798453581945,0,0,Leg_module_2_3,1,0,0,,,,,,,,,,,,
Leg_module_2_4bar,-0.000153041712573354,-0.0147990308191101,0.0229851342034186,0,0,0,0.00683592925491239,2.34158176837936E-06,1.67093420856995E-09,8.8903465260346E-09,1.50934801971929E-06,8.10566623140952E-07,9.10986963067417E-07,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_2_4bar.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_2_4bar.STL,,Copy of Leg_4bar^Snapbot_V2.0-2,Origin_leg_2_4bar,Axis_leg_2_4bar,leg_2_4bar,continuous,0,0.00629999999999995,0.0805,-0.0165784581965541,0,0,Leg_module_2_2,1,0,0,,,,,,,,,,,,
Leg_module_3_1,-7.06608178473466E-08,0.000373797728506917,0.0154182586742905,0,0,0,0.0631785313638385,1.7187712385433E-05,-5.82311550897567E-11,-2.15519281511519E-11,1.51262640659994E-05,-2.63257064904426E-08,1.20475783729998E-05,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_3_1.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_3_1.STL,,Copy of Leg_1^Snapbot_V2.0-3,Origin_leg_3_1,Axis_leg_3_1,leg_3_1,fixed,0.0778499999999993,0,0.0103294742460734,1.5707963267949,0,1.5707963267949,Body,0,0,0,,,,,,,,,,,,
Leg_module_3_2,-0.000290780437123685,0.000350551822572993,0.0424303356191464,0,0,0,0.0824272438246167,2.3052992765417E-05,-3.09856152497942E-09,1.49505361213035E-09,2.12215051825377E-05,-1.38478180816314E-07,2.4466395200917E-05,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_3_2.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_3_2.STL,,Copy of Leg_2^Snapbot_V2.0-3,Origin_leg_3_2,Axis_leg_3_2,leg_3_2,continuous,0,0,0.03725,0,0,0,Leg_module_3_1,0,1,0,,,,,,,,,,,,
Leg_module_3_3,1.53462381789992E-09,0.00170127905765847,0.0361996388039809,0,0,0,0.0151486257339542,1.00807806479728E-05,4.44484345999201E-12,6.18654724626425E-13,1.38832412070697E-05,-6.72052692945289E-07,4.83258510265994E-06,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_3_3.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_3_3.STL,,Copy of Leg_3^Snapbot_V2.0-3,Origin_leg_3_3,Axis_leg_3_3,leg_3_3,continuous,0,0.000300000000000003,0.0567499999999997,0.0100573048452967,0,0,Leg_module_3_2,1,0,0,,,,,,,,,,,,
Leg_module_3_4,4.20490632792337E-05,-0.039076824241083,0.000258194696472008,0,0,0,0.0147334003564446,1.15244339861746E-05,-2.48276736397783E-13,-7.91098093200217E-11,8.70152630317686E-07,7.35395711252583E-08,1.19995131254709E-05,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_3_4.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_3_4.STL,,Copy of Leg_4^Snapbot_V2.0-3,Origin_leg_3_4,Axis_leg_3_4,leg_3_4,continuous,0,0.000603428117812372,0.0599969655441564,0.0105798453584752,0,0,Leg_module_3_3,1,0,0,,,,,,,,,,,,
Leg_module_3_4bar,-0.000153041712520068,-0.0140289201388825,0.0234631009730389,0,0,0,0.00683592925491239,2.34158176837936E-06,1.96473826365662E-09,8.83006715898013E-09,1.56240282628846E-06,7.88959763188745E-07,8.57932156498237E-07,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_3_4bar.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_3_4bar.STL,,Copy of Leg_4bar^Snapbot_V2.0-3,Origin_leg_3_4bar,Axis_leg_3_4bar,leg_3_4bar,continuous,0,0.00629999999999995,0.0804999999999999,0.0165784581965428,0,0,Leg_module_3_2,1,0,0,,,,,,,,,,,,
Leg_module_4_1,-7.14195381307237E-08,0.000373799284010599,0.0154182546427434,0,0,0,0.063178534953909,1.71877118801813E-05,-5.82962107182982E-11,-2.19264106416999E-11,1.51262657263492E-05,-2.63262530129922E-08,1.20475796631155E-05,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_4_1.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_4_1.STL,,Copy of Leg_1^Snapbot_V2.0-4,Origin_leg_4_1,Axis_leg_4_1,leg_4_1,fixed,0.0389249999999999,0.0674200776846188,0.0103294742460734,1.5707963267949,0,2.6179938779915,Body,0,0,0,,,,,,,,,,,,
Leg_module_4_2,-0.000290776360642918,0.000350553903847835,0.0424303561817777,0,0,0,0.082427044049011,2.30529585034879E-05,-3.10286926634697E-09,1.49495155291082E-09,2.12214709599619E-05,-1.38476843680271E-07,2.44663294862253E-05,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_4_2.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_4_2.STL,,Copy of Leg_2^Snapbot_V2.0-4,Origin_leg_4_2,Axis_leg_4_2,leg_4_2,continuous,0,0,0.03725,0,0,0,Leg_module_4_1,0,1,0,,,,,,,,,,,,
Leg_module_4_3,2.45741477167272E-09,0.000972843111612263,0.036226536467209,0,0,0,0.0151486232431238,1.00807802365218E-05,4.39144265083224E-12,1.00434444535484E-12,1.39066075750629E-05,-4.89507332017624E-07,4.8092167765148E-06,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_4_3.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_4_3.STL,,Copy of Leg_3^Snapbot_V2.0-4,Origin_leg_4_3,Axis_leg_4_3,leg_4_3,continuous,0,0.000300000000000803,0.05675,-0.0100573048452958,0,0,Leg_module_4_2,1,0,0,,,,,,,,,,,,
Leg_module_4_4,4.20189435795942E-05,-0.0390541968984776,-0.00135444873309856,0,0,0,0.0147334042546387,1.15244338214515E-05,1.21539074776215E-11,-7.84833481349759E-11,8.83037831643497E-07,-3.85543788848214E-07,1.19866281874056E-05,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_4_4.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_4_4.STL,,Copy of Leg_4^Snapbot_V2.0-4,Origin_leg_4_4,Axis_leg_4_4,leg_4_4,continuous,0,-0.00060342811792294,0.0599969655441553,-0.0105798453585994,0,0,Leg_module_4_3,1,0,0,,,,,,,,,,,,
Leg_module_4_4bar,4.69582874246255E-05,-0.0147990308191147,0.0229851342034181,0,0,0,0.00683592925491239,2.34158176837936E-06,1.67093420859117E-09,8.89034652601554E-09,1.50934801971931E-06,8.10566623140943E-07,9.10986963067391E-07,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_4_4bar.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_4_4bar.STL,,Copy of Leg_4bar^Snapbot_V2.0-4,Origin_leg_4_4bar,Axis_leg_4_4bar,leg_4_4bar,continuous,0,0.00629999999999998,0.0804999999999999,-0.0165784581965504,0,0,Leg_module_4_2,1,0,0,,,,,,,,,,,,
Leg_module_5_1,-7.13831554283173E-08,0.00037379926348256,0.0154182547378586,0,0,0,0.0631785347734705,1.71877118759835E-05,-5.83199662802758E-11,-2.19039917577814E-11,1.51262656830483E-05,-2.63262708778828E-08,1.204757964373E-05,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_5_1.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_5_1.STL,,Copy of Leg_1^Snapbot_V2.0-5,Origin_leg_5_1,Axis_leg_5_1,leg_5_1,fixed,-0.0389250000000003,0.0674200776846184,0.0103294742460733,-1.5707963267949,0,0.523598775598304,Body,0,0,0,,,,,,,,,,,,
Leg_module_5_2,-0.000290786260284698,0.000350550447562067,0.0424303491067748,0,0,0,0.0824270292834939,2.30529583875548E-05,-3.10383300606688E-09,1.49529130076094E-09,2.12214701575006E-05,-1.38478939738648E-07,2.44663283940795E-05,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_5_2.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_5_2.STL,,Copy of Leg_2^Snapbot_V2.0-5,Origin_leg_5_2,Axis_leg_5_2,leg_5_2,continuous,0,0,0.03725,0,0,3.14159265358979,Leg_module_5_1,0,1,0,,,,,,,,,,,,
Leg_module_5_3,6.1180790988935E-10,0.00097284197288168,0.0362265364557561,0,0,0,0.0151486232431238,1.00807802750981E-05,4.3635088767792E-12,4.34896913750752E-13,1.39066075568356E-05,-4.89507865435267E-07,4.80921677540981E-06,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_5_3.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_5_3.STL,,Copy of Leg_3^Snapbot_V2.0-5,Origin_leg_5_3,Axis_leg_5_3,leg_5_3,continuous,0,0.000300000000000029,0.05675,-0.0100573048452937,0,0,Leg_module_5_2,1,0,0,,,,,,,,,,,,
Leg_module_5_4,4.20069908638465E-05,-0.0390542107305775,-0.00135443895336312,0,0,0,0.0147333714620578,1.15244296621137E-05,1.3371386285237E-11,-7.93133413742169E-11,8.8303563238842E-07,-3.85544318353051E-07,1.19866218828097E-05,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_5_4.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_5_4.STL,,Copy of Leg_4^Snapbot_V2.0-5,Origin_leg_5_4,Axis_leg_5_4,leg_5_4,continuous,0,-0.000603428117922931,0.0599969655441552,-0.0105798453598466,0,0,Leg_module_5_3,1,0,0,,,,,,,,,,,,
Leg_module_5_4bar,-0.00015304171257538,-0.0147990308191147,0.0229851342034179,0,0,0,0.0068359292549124,2.34158176837936E-06,1.67093420859298E-09,8.89034652601369E-09,1.50934801971932E-06,8.10566623140944E-07,9.10986963067394E-07,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_5_4bar.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_5_4bar.STL,,Copy of Leg_4bar^Snapbot_V2.0-5,Origin_leg_5_4bar,Axis_leg_5_4bar,leg_5_4bar,continuous,0,0.00629999999999998,0.0804999999999999,-0.0165784581978622,0,0,Leg_module_5_2,1,0,0,,,,,,,,,,,,
Leg_module_6_1,-7.06897977736209E-08,-0.000373797370537152,-0.0154182586424687,0,0,0,0.0631785314514076,1.7187712394458E-05,5.81974168718084E-11,2.15669260543781E-11,1.51262641031604E-05,-2.63256123161969E-08,1.20475784011088E-05,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_6_1.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_6_1.STL,,Copy of Leg_1^Snapbot_V2.0-6,Origin_leg_6_1,Axis_leg_6_1,leg_6_1,fixed,-0.0778499999999996,0,0.0103294742460733,-1.57079635260447,0,-1.5707963267949,Body,0,0,0,,,,,,,,,,,,
Leg_module_6_2,-0.000290780437134332,-0.000350551822552675,-0.042430335619155,0,0,0,0.0824272438246501,2.30529927654273E-05,3.09856153331159E-09,-1.49505361016716E-09,2.12215051825406E-05,-1.38478180823055E-07,2.44663952009307E-05,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_6_2.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_6_2.STL,,Copy of Leg_2^Snapbot_V2.0-6,Origin_leg_6_2,Axis_leg_6_2,leg_6_2,continuous,0,0,-0.03725,0,0,0,Leg_module_6_1,0,1,0,,,,,,,,,,,,
Leg_module_6_3,1.53461921886215E-09,-0.000972842396856038,-0.0362265341654649,0,0,0,0.0151486257339541,1.00807806479728E-05,-4.43150114609125E-12,-7.07929839780357E-13,1.39066086911659E-05,-4.89507630381989E-07,4.80921761856375E-06,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_6_3.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_6_3.STL,,Copy of Leg_3^Snapbot_V2.0-6,Origin_leg_6_3,Axis_leg_6_3,leg_6_3,continuous,0,-0.000300000000000019,-0.0567500000000001,-0.0100573048452744,0,0,Leg_module_6_2,1,0,0,,,,,,,,,,,,
Leg_module_6_4,4.20620949157975E-05,0.0390542097616362,0.00135443910882849,0,0,0,0.0147333772016279,1.15244298224563E-05,-1.3901091691353E-12,7.94739105083872E-11,8.83036037124615E-07,-3.85545325123705E-07,1.19866221928612E-05,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_6_4.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_6_4.STL,,Copy of Leg_4^Snapbot_V2.0-6,Origin_leg_6_4,Axis_leg_6_4,leg_6_4,continuous,0,0.000603428117921652,-0.0599969655441553,-0.0105798453581948,0,0,Leg_module_6_3,1,0,0,,,,,,,,,,,,
Leg_module_6_4bar,-0.000153041712575376,0.014799030819114,-0.0229851342034177,0,0,0,0.0068359292549124,2.34158176837936E-06,-1.67093420859224E-09,-8.89034652601448E-09,1.50934801971931E-06,8.10566623140944E-07,9.10986963067395E-07,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_6_4bar.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V2.0.SLDASM/meshes/Leg_module_6_4bar.STL,,Copy of Leg_4bar^Snapbot_V2.0-6,Origin_leg_6_4bar,Axis_leg_6_4bar,leg_6_4bar,continuous,0,-0.00629999999999998,-0.0805,-0.0165784581965372,0,0,Leg_module_6_2,1,0,0,,,,,,,,,,,,
